applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois,flag_primo_demandeur,flag_no_credit_history,flag_anciennete_emploi_missing,score_regularite_pondere,flux_sortant_sur_revenu,anciennete_credit_normalisee,indice_surendettement,revenu_par_credit_actif,defaut_paiement,y_proba,y_pred,error_type,estimated_amount_xaf,estimated_cost_xaf
FIN-1048-1693,32,CMR,Service,247600.0,83.0,0.113,804.0,2,81.1,Urbain,2023-08-02,530000.0,265000.0,0.0,0.0,2.0,NovaMoney CAF 33,microfinance,GAB,en_cours,483.0,193.0,0.0,1.0,0.0,1.0,0.0,0.5,59.0,,,,,,,0,0,0,,,0.0166666666666666,0.0,82533.33333333333,0,0.35672712,0,TN_bon_client_accepte,265000.0,0.0
FIN-1000-1185,23,COG,Commerce,190700.0,97.0,0.703,355.0,5,75.9,Peri-urbain,2023-11-04,235000.0,235000.0,0.0,0.0,1.0,CapSud GAB 19,cooperative,CMR,en_cours,718.0,230.0,0.0,0.0,0.0,1.0,0.0,0.0,1401.0,,,,,,,0,0,0,,,0.0007132667617689,0.0,31783.33333333333,0,0.73776174,1,FP_bon_client_refuse,235000.0,18800.0
FIN-1020-1186,43,CMR,Agriculture,165000.0,110.0,0.173,815.0,2,20.2,Rural,2022-02-28,170000.0,170000.0,0.0,0.0,1.0,SolidaCredit COG 39,mobile_money,CMR,rembourse,507.0,307.0,0.0,1.0,0.0,0.0,0.0,1.0,623.0,27.0,114200.0,76900.0,36.4,ORANGE,29.0,0,0,0,123.80358469250244,0.466060606060606,0.0016025641025641,0.0,55000.0,0,0.35563767,0,TN_bon_client_accepte,170000.0,0.0
FIN-1027-1212,53,CMR,Agriculture,72800.0,0.0,1.436,558.0,0,81.9,Urbain,2022-08-21,95000.0,95000.0,0.0,0.0,1.0,AfriFin CAF 5,microfinance,CMR,rembourse,541.0,318.0,0.0,1.0,0.0,0.0,0.0,1.0,552.0,32.0,61100.0,,46.9,ORANGE,60.0,0,1,0,192.7999842297283,,0.0018083182640144,0.4359999999999999,72800.0,0,0.63611674,1,FP_bon_client_refuse,95000.0,7600.0
FIN-1047-1964,48,TCD,Service,278400.0,61.0,0.103,,2,84.8,Urbain,2024-07-24,230000.0,115000.0,0.0,0.0,2.0,PretRapide GAB 45,microfinance,CMR,rembourse,617.0,1185.0,0.0,2.0,0.0,0.0,0.0,1.0,130.0,23.0,63200.0,37300.0,92.7,CAMTEL,47.0,1,0,0,358.8603337111615,0.1339798850574712,0.0076335877862595,0.0,92800.0,0,0.50662494,1,FP_bon_client_refuse,115000.0,9200.0
FIN-1008-1811,52,GNQ,Commerce,379500.0,3.0,0.07,,4,,Urbain,2025-10-21,120000.0,60000.0,0.0,0.0,2.0,MicroFin CMR 24,microfinance,CAF,rembourse,681.0,577.0,0.0,1.0,0.0,1.0,0.0,0.5,622.0,13.0,79900.0,67000.0,42.2,ORANGE,69.0,1,0,0,179.28649921448297,0.1765480895915678,0.0016051364365971,0.0,75900.0,0,0.6410937,1,FP_bon_client_refuse,60000.0,4800.0
FIN-1041-1050,53,RCA,Service,412800.0,62.0,0.095,573.0,1,,Peri-urbain,2024-08-18,200000.0,200000.0,0.0,0.0,1.0,CreditPop GAB 5,microfinance,CMR,rembourse,701.0,814.0,0.0,1.0,0.0,0.0,0.0,1.0,1150.0,55.0,107200.0,65100.0,47.3,CAMTEL,76.0,0,0,0,205.46199645367923,0.157703488372093,0.0008688097306689,0.0,206400.0,0,0.4141127,0,TN_bon_client_accepte,200000.0,0.0
FIN-1005-1821,40,CAF,Commerce,116800.0,40.0,0.247,,0,94.4,Rural,2025-12-15,2225000.0,556250.0,0.0,0.0,4.0,CreditPop CMR 25,microfinance,TCD,rembourse,584.0,1020.0,0.0,3.0,0.0,1.0,0.0,0.75,464.0,58.0,97200.0,83800.0,74.4,ORANGE,67.0,1,1,0,313.9313732651024,0.7174657534246576,0.0021505376344086,0.0,116800.0,0,0.49927288,0,TN_bon_client_accepte,556250.0,0.0
FIN-1022-1819,27,CMR,Service,682500.0,70.0,0.676,731.0,2,47.4,Rural,2022-12-11,780000.0,390000.0,0.0,0.0,2.0,PretRapide CMR 7,banque,GAB,rembourse,562.0,196.0,0.0,2.0,0.0,0.0,0.0,1.0,596.0,53.0,53000.0,38900.0,85.5,ORANGE,84.0,0,0,0,379.84668242992205,0.0569963369963369,0.0016750418760469,0.0,227500.0,0,0.5579172,1,FP_bon_client_refuse,390000.0,31200.0
FIN-1004-1974,58,GAB,Commerce,195900.0,0.0,0.454,617.0,1,42.1,Urbain,2023-03-21,460000.0,230000.0,11.0,101.0,2.0,EsperoFin TCD 32,microfinance,CMR,defaut,570.0,383.0,2.0,0.0,0.0,0.0,1.0,0.0,113.0,12.0,77200.0,85100.0,25.8,MIXTE,39.0,0,0,0,95.17308991613956,0.4344053088310362,0.0087719298245614,0.0,97950.0,0,0.40136227,0,TN_bon_client_accepte,230000.0,0.0
FIN-1007-1660,32,CMR,Commerce,543600.0,1.0,0.294,,1,73.0,Peri-urbain,2023-01-13,235000.0,117500.0,0.0,0.0,2.0,AllianceFin GNQ 48,cooperative,CMR,rembourse,638.0,138.0,0.0,2.0,0.0,0.0,0.0,1.0,782.0,40.0,66400.0,50600.0,64.3,MTN,52.0,1,0,0,255.28977004140145,0.0930831493745401,0.0012771392081736,0.0,271800.0,0,0.5574444,1,FP_bon_client_refuse,117500.0,9400.0
FIN-1027-1639,30,GNQ,Service,231600.0,0.0,0.366,729.0,1,17.4,Urbain,2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,115800.0,0,0.41552135,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1042-1138,18,CAF,Commerce,260100.0,21.0,0.481,760.0,1,,Urbain,2024-08-23,550000.0,275000.0,0.0,0.0,2.0,EsperoFin GAB 45,cooperative,CMR,en_cours,554.0,927.0,0.0,0.0,0.0,2.0,0.0,0.0,245.0,37.0,72800.0,50100.0,78.4,MTN,47.0,0,0,0,303.50215925517864,0.1926182237600922,0.0040650406504065,0.0,130050.0,1,0.3874429,0,FN_defaut_non_detecte,275000.0,165000.0
FIN-1041-1092,63,CMR,Artisanat,78100.0,106.0,0.357,468.0,0,,Rural,2025-10-24,2235000.0,558750.0,11.0,91.0,4.0,SolidaCredit COG 25,microfinance,CAF,defaut,705.0,333.0,3.0,0.0,1.0,0.0,0.75,0.0,1121.0,10.0,149200.0,151100.0,6.4,ORANGE,45.0,0,1,0,24.50330493753021,1.934699103713188,0.0008912655971479,0.0,78100.0,0,0.53714204,1,FP_bon_client_refuse,558750.0,44700.0
FIN-1015-1362,64,COG,Elevage,159100.0,32.0,0.376,512.0,1,73.1,Rural,2025-03-04,,,,,,,,,,,,,,,,,,,39.0,33000.0,24500.0,74.8,MTN,82.0,0,0,0,330.5292774631856,0.1539912005028284,,0.0,79550.0,0,0.41203287,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1016-1234,57,GNQ,Artisanat,593000.0,11.0,0.276,365.0,1,64.1,Urbain,2022-08-18,920000.0,460000.0,0.0,0.0,2.0,FondasFin COG 23,microfinance,COG,rembourse,481.0,643.0,0.0,1.0,0.0,1.0,0.0,0.5,300.0,,,,,,,0,0,0,,,0.0033222591362126,0.0,296500.0,0,0.48909152,0,TN_bon_client_accepte,460000.0,0.0
FIN-1042-1633,27,TCD,Service,1497200.0,76.0,0.332,705.0,1,,Urbain,2025-07-29,,,,,,,,,,,,,,,,,,,59.0,128000.0,111800.0,69.3,ORANGE,4.0,0,0,0,111.53404733168314,0.0746727224151749,,0.0,748600.0,0,0.35671863,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1032-1230,61,CMR,Agriculture,1107000.0,87.0,0.531,484.0,2,68.2,Urbain,2023-05-16,135000.0,135000.0,6.0,99.0,1.0,ZenithMicro COG 8,banque,CAF,restructure,500.0,369.0,0.0,0.0,1.0,0.0,0.0,0.0,1027.0,19.0,106400.0,93500.0,14.9,MTN,65.0,0,0,0,62.42585565619374,0.0844625112917795,0.0009727626459143,0.0,369000.0,0,0.6319891,1,FP_bon_client_refuse,135000.0,10800.0
FIN-1027-1000,60,GAB,Commerce,389900.0,24.0,0.266,665.0,1,53.6,Peri-urbain,2022-07-11,295000.0,147500.0,0.0,0.0,2.0,FondasFin COG 38,microfinance,CMR,en_cours,686.0,937.0,0.0,1.0,0.0,1.0,0.0,0.5,242.0,,,,,,,0,0,0,,,0.0041152263374485,0.0,194950.0,0,0.3611562,0,TN_bon_client_accepte,147500.0,0.0
FIN-1041-1660,73,CMR,Artisanat,131100.0,21.0,0.251,,0,79.5,Peri-urbain,2023-06-11,200000.0,200000.0,0.0,0.0,1.0,FondasFin GAB 7,microfinance,CMR,en_cours,453.0,239.0,0.0,0.0,0.0,1.0,0.0,0.0,1214.0,44.0,14800.0,10600.0,73.4,MTN,57.0,1,1,0,298.0365169741072,0.0808543096872616,0.0008230452674897,0.0,131100.0,0,0.49370587,0,TN_bon_client_accepte,200000.0,0.0
FIN-1027-1389,68,CMR,Agriculture,712400.0,7.0,2.863,313.0,1,52.4,Peri-urbain,2023-03-09,50000.0,50000.0,0.0,0.0,1.0,AllianceFin COG 8,banque,GAB,rembourse,663.0,709.0,0.0,1.0,0.0,0.0,0.0,1.0,471.0,20.0,78200.0,58500.0,43.4,ORANGE,84.0,0,0,0,192.81106453167973,0.0821167883211678,0.0021186440677966,1.863,356200.0,0,0.6816164,1,FP_bon_client_refuse,50000.0,4000.0
FIN-1033-1378,26,CMR,Service,299200.0,113.0,0.323,737.0,1,,Rural,2023-06-19,270000.0,270000.0,0.0,0.0,1.0,MicroFin CMR 46,microfinance,CMR,rembourse,628.0,255.0,0.0,1.0,0.0,0.0,0.0,1.0,687.0,,,,,,,0,0,0,,,0.001453488372093,0.0,149600.0,0,0.35639927,0,TN_bon_client_accepte,270000.0,0.0
FIN-1003-1538,61,CMR,Service,239900.0,29.0,0.395,744.0,2,84.4,Urbain,2025-09-07,2645000.0,661250.0,0.0,0.0,4.0,ZenithMicro GNQ 38,banque,CAF,rembourse,661.0,486.0,0.0,4.0,0.0,0.0,0.0,1.0,150.0,57.0,116500.0,64000.0,73.1,ORANGE,4.0,0,0,0,117.64991139893272,0.2667778240933722,0.0066225165562913,0.0,79966.66666666667,0,0.35724956,0,TN_bon_client_accepte,661250.0,0.0
FIN-1026-1701,21,CMR,Commerce,134600.0,113.0,0.499,685.0,1,,Urbain,2025-04-15,970000.0,242500.0,0.0,0.0,4.0,MicroFin GAB 46,mobile_money,CMR,rembourse,661.0,528.0,0.0,4.0,0.0,0.0,0.0,1.0,439.0,41.0,135800.0,96500.0,74.8,ORANGE,44.0,0,0,0,284.7383542348199,0.7169390787518574,0.0022727272727272,0.0,67300.0,0,0.39117724,0,TN_bon_client_accepte,242500.0,0.0
FIN-1030-1560,49,CMR,Commerce,53800.0,107.0,0.203,,2,88.9,Urbain,2023-10-23,1190000.0,1190000.0,0.0,0.0,1.0,PretRapide GNQ 34,mobile_money,COG,rembourse,658.0,212.0,0.0,1.0,0.0,0.0,0.0,1.0,205.0,39.0,52800.0,36500.0,70.4,MTN,34.0,1,0,0,250.29650352885477,0.6784386617100372,0.0048543689320388,0.0,17933.333333333332,0,0.57171357,1,FP_bon_client_refuse,1190000.0,95200.0
FIN-1045-1423,52,CMR,Service,361100.0,63.0,0.321,655.0,0,,Semi-urbain,2025-10-06,,,,,,,,,,,,,,,,,,,53.0,25100.0,17000.0,55.2,ORANGE,52.0,0,1,0,219.16011362807717,0.0470783716422043,,0.0,361100.0,0,0.35550675,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1004-1495,33,CMR,Agriculture,278700.0,19.0,0.2,486.0,1,56.6,Rural,2022-05-04,,,,,,,,,,,,,,,,,,,39.0,46600.0,40000.0,77.9,MTN,71.0,0,0,0,333.1522906713507,0.1435235019734481,,0.0,139350.0,0,0.46531615,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1012-1882,27,CMR,Artisanat,367800.0,3.0,0.265,781.0,0,32.6,Rural,2023-12-04,380000.0,380000.0,7.0,67.0,1.0,ProximaCredit TCD 26,microfinance,CMR,restructure,617.0,573.0,0.0,0.0,1.0,0.0,0.0,0.0,987.0,12.0,70400.0,75700.0,29.4,MIXTE,29.0,0,1,0,99.99520302086736,0.2058183795541054,0.0010121457489878,0.0,367800.0,0,0.40048963,0,TN_bon_client_accepte,380000.0,0.0
FIN-1045-1426,28,CMR,Commerce,104500.0,50.0,0.029,603.0,2,68.6,Urbain,2025-09-15,,,,,,,,,,,,,,,,,,,46.0,34700.0,27200.0,50.4,ORANGE,42.0,0,0,0,189.56448583095556,0.2602870813397129,,0.0,34833.333333333336,0,0.35600993,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1020-1323,31,CMR,Agriculture,39400.0,79.0,0.077,484.0,0,72.7,Rural,2023-04-03,150000.0,150000.0,0.0,0.0,1.0,KamoFin CMR 10,banque,GNQ,en_cours,454.0,1004.0,0.0,0.0,0.0,1.0,0.0,0.0,1130.0,8.0,202500.0,149900.0,50.5,MTN,16.0,0,1,0,143.0772738748389,3.8045685279187818,0.0008841732979664,0.0,39400.0,0,0.5153166,1,FP_bon_client_refuse,150000.0,12000.0
FIN-1028-1748,64,CAF,Commerce,193500.0,92.0,0.063,,1,,Peri-urbain,2023-12-08,2350000.0,470000.0,0.0,0.0,5.0,SolidaCredit COG 23,banque,CMR,rembourse,634.0,858.0,0.0,2.0,0.0,3.0,0.0,0.4,31.0,37.0,49200.0,25300.0,78.2,MTN,71.0,1,0,0,334.4352905070555,0.1307493540051679,0.03125,0.0,96750.0,0,0.5026837,1,FP_bon_client_refuse,470000.0,37600.0
FIN-1022-1796,52,GNQ,Commerce,30000.0,107.0,0.481,461.0,1,,Peri-urbain,2025-10-25,850000.0,283333.3333333333,0.0,0.0,3.0,PretRapide CAF 38,microfinance,CMR,en_cours,645.0,556.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,253.0,23.0,27000.0,16400.0,81.0,ORANGE,15.0,0,0,0,224.57968650142223,0.5466666666666666,0.0039370078740157,0.0,15000.0,0,0.561178,1,FP_bon_client_refuse,283333.3333333333,22666.666666666664
FIN-1046-1392,68,CMR,Elevage,,112.0,0.451,374.0,0,67.2,Urbain,2023-07-20,810000.0,405000.0,0.0,0.0,2.0,PretRapide GAB 33,cooperative,CMR,en_cours,523.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0,596.0,18.0,57200.0,43100.0,49.8,MTN,30.0,0,1,0,171.01256278336027,,0.0016750418760469,0.0,,0,0.49085048,0,TN_bon_client_accepte,405000.0,0.0
FIN-1039-1175,26,RCA,Agriculture,94300.0,66.0,0.492,582.0,1,,Rural,2023-07-02,,,,,,,,,,,,,,,,,,,35.0,73500.0,55500.0,62.4,MTN,19.0,0,0,0,186.93369386976903,0.5885471898197243,,0.0,47150.0,0,0.4673211,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1030-1597,54,CMR,Commerce,554400.0,72.0,0.16,696.0,3,52.8,Urbain,2023-04-22,640000.0,640000.0,0.0,0.0,1.0,CapSud COG 36,microfinance,CAF,rembourse,480.0,309.0,0.0,1.0,0.0,0.0,0.0,1.0,1008.0,,,,,,,0,0,0,,,0.0009910802775024,0.0,138600.0,0,0.36138314,0,TN_bon_client_accepte,640000.0,0.0
FIN-1021-1951,60,CMR,Commerce,,83.0,0.584,,1,,Rural,2023-10-01,,,,,,,,,,,,,,,,,,,54.0,61100.0,46800.0,68.5,MTN,31.0,1,0,0,237.40290934178128,,,0.0,,0,0.6369267,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1035-1377,24,CMR,Commerce,581900.0,22.0,2.5,690.0,1,56.3,Urbain,2025-06-30,390000.0,195000.0,0.0,0.0,2.0,BarakaCredit COG 20,mobile_money,GNQ,en_cours,628.0,1180.0,0.0,1.0,0.0,1.0,0.0,0.5,620.0,,,,,,,0,0,0,,,0.001610305958132,1.5,290950.0,0,0.56300545,1,FP_bon_client_refuse,195000.0,15600.0
FIN-1028-1450,45,CMR,Service,229000.0,73.0,0.128,802.0,0,14.4,Urbain,2025-12-06,1990000.0,497500.0,0.0,0.0,4.0,AfriFin CAF 14,microfinance,CAF,rembourse,464.0,375.0,0.0,4.0,0.0,0.0,0.0,1.0,453.0,51.0,199500.0,114900.0,80.3,ORANGE,12.0,0,1,0,205.9654334041614,0.5017467248908297,0.0022026431718061,0.0,229000.0,1,0.3589412,0,FN_defaut_non_detecte,497500.0,298500.0
FIN-1024-1136,33,CMR,Commerce,152500.0,0.0,0.055,591.0,1,5.5,Rural,2025-03-12,955000.0,238750.0,10.0,96.0,4.0,SolidaCredit COG 23,banque,CMR,restructure,634.0,858.0,1.0,0.0,3.0,0.0,0.25,0.0,45.0,7.0,58300.0,53100.0,27.7,CAMTEL,25.0,0,0,0,90.24927410319503,0.3481967213114754,0.0217391304347826,0.0,76250.0,0,0.3911167,0,TN_bon_client_accepte,238750.0,0.0
FIN-1035-1863,19,TCD,Commerce,365000.0,72.0,0.424,423.0,3,83.2,Urbain,2022-02-25,390000.0,390000.0,0.0,0.0,1.0,PretRapide CAF 23,mobile_money,GNQ,en_cours,474.0,748.0,0.0,0.0,0.0,1.0,0.0,0.0,519.0,40.0,46000.0,33900.0,81.2,MTN,16.0,0,0,0,230.05692353736475,0.0928767123287671,0.0019230769230769,0.0,91250.0,1,0.48835564,0,FN_defaut_non_detecte,390000.0,234000.0
FIN-1014-1285,67,CMR,Artisanat,30000.0,29.0,0.068,834.0,2,77.1,Peri-urbain,2022-07-11,655000.0,655000.0,0.0,0.0,1.0,NovaMoney CMR 31,microfinance,COG,rembourse,589.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,515.0,,,,,,,0,0,0,,,0.001937984496124,0.0,10000.0,0,0.43742675,0,TN_bon_client_accepte,655000.0,0.0
FIN-1015-1799,39,TCD,Agriculture,271000.0,66.0,1.887,516.0,0,,Urbain,2023-03-09,265000.0,265000.0,0.0,0.0,1.0,PretRapide TCD 41,cooperative,GAB,rembourse,471.0,730.0,0.0,1.0,0.0,0.0,0.0,1.0,699.0,44.0,14900.0,12300.0,94.9,MTN,80.0,0,1,0,417.0332247784145,0.0453874538745387,0.0014285714285714,0.887,271000.0,0,0.5820591,1,FP_bon_client_refuse,265000.0,21200.0
FIN-1004-1572,56,CMR,Service,145600.0,38.0,0.268,436.0,1,86.8,Rural,2023-10-30,,,,,,,,,,,,,,,,,,,29.0,294900.0,234900.0,64.8,ORANGE,22.0,0,0,0,203.1800251922089,1.613324175824176,,0.0,72800.0,0,0.48744565,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1001-1699,53,COG,Service,158200.0,51.0,0.053,596.0,0,77.1,Urbain,2022-11-15,,,,,,,,,,,,,,,,,,,9.0,90800.0,96200.0,26.9,ORANGE,56.0,0,1,0,108.7580791047494,0.6080910240202275,,0.0,158200.0,0,0.3555254,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1017-1066,37,CMR,Artisanat,398400.0,85.0,0.135,814.0,0,61.1,Rural,2023-11-24,2105000.0,701666.6666666666,0.0,0.0,3.0,ZenithMicro COG 4,mobile_money,COG,rembourse,662.0,697.0,0.0,3.0,0.0,0.0,0.0,1.0,94.0,33.0,201500.0,125000.0,77.6,MTN,57.0,0,1,0,315.0903776184021,0.3137550200803213,0.0105263157894736,0.0,398400.0,0,0.35668585,0,TN_bon_client_accepte,701666.6666666666,0.0
FIN-1030-1821,40,GNQ,Service,143700.0,16.0,0.551,556.0,2,,Urbain,2025-06-14,1095000.0,547500.0,0.0,0.0,2.0,AfriFin COG 9,microfinance,COG,rembourse,604.0,824.0,0.0,1.0,0.0,1.0,0.0,0.5,944.0,43.0,200600.0,104900.0,93.4,MTN,69.0,0,0,0,396.8094556074102,0.7299930410577592,0.001058201058201,0.0,47900.0,1,0.5521852,1,TP_defaut_detecte,547500.0,0.0
FIN-1039-1714,23,GAB,Commerce,105200.0,60.0,0.341,351.0,2,,Urbain,2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,35066.666666666664,0,0.4885136,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1034-1336,33,TCD,Artisanat,298200.0,84.0,0.765,576.0,2,,Rural,2022-06-28,715000.0,715000.0,0.0,0.0,1.0,AllianceFin GAB 22,banque,CMR,en_cours,530.0,959.0,0.0,0.0,0.0,1.0,0.0,0.0,876.0,26.0,53100.0,39800.0,71.1,MIXTE,83.0,0,0,0,315.03107439775954,0.1334674714956405,0.0011402508551881,0.0,99400.0,1,0.57348216,1,TP_defaut_detecte,715000.0,0.0
FIN-1043-1479,34,CMR,Commerce,617500.0,97.0,0.476,502.0,2,42.1,Rural,2023-12-15,,,,,,,,,,,,,,,,,,,21.0,37400.0,23800.0,60.1,MTN,58.0,0,0,0,245.06000037873372,0.0385425101214574,,0.0,205833.3333333333,0,0.41597304,0,TN_bon_client_accepte,311666.6666666667,0.0
FIN-1047-1833,55,TCD,Artisanat,148000.0,88.0,2.624,680.0,3,83.9,Rural,2022-04-27,,,,,,,,,,,,,,,,,,,36.0,98100.0,51300.0,51.1,MTN,18.0,0,0,0,150.4608318354051,0.3466216216216216,,1.624,37000.0,0,0.5483779,1,FP_bon_client_refuse,311666.6666666667,24933.333333333336
FIN-1020-1856,71,CMR,Commerce,38500.0,51.0,0.619,638.0,2,30.3,Urbain,2025-03-09,685000.0,685000.0,0.0,0.0,1.0,KamoFin TCD 45,banque,TCD,rembourse,717.0,420.0,0.0,1.0,0.0,0.0,0.0,1.0,1873.0,11.0,57700.0,50400.0,83.5,ORANGE,56.0,0,0,0,337.59478086418494,1.309090909090909,0.0005336179295624,0.0,12833.333333333334,0,0.6341465,1,FP_bon_client_refuse,685000.0,54800.0
FIN-1045-1535,27,COG,Service,270700.0,0.0,0.083,569.0,1,85.6,Urbain,2025-12-01,440000.0,220000.0,0.0,0.0,2.0,EsperoFin TCD 32,microfinance,CMR,en_cours,570.0,383.0,0.0,1.0,0.0,1.0,0.0,0.5,1038.0,27.0,163800.0,95400.0,93.5,MTN,6.0,0,0,0,181.9425989366718,0.3524196527521241,0.0009624639076034,0.0,135350.0,1,0.47987387,0,FN_defaut_non_detecte,220000.0,132000.0
FIN-1032-1626,62,CAF,Commerce,152900.0,79.0,0.4,,1,63.2,Urbain,2025-07-26,175000.0,175000.0,0.0,0.0,1.0,KamoFin COG 48,banque,COG,en_cours,450.0,943.0,0.0,0.0,0.0,1.0,0.0,0.0,742.0,45.0,45400.0,34300.0,77.7,ORANGE,29.0,1,0,0,264.2730365551495,0.224329627207325,0.0013458950201884,0.0,76450.0,0,0.50017875,1,FP_bon_client_refuse,175000.0,14000.0
FIN-1032-1636,37,CAF,Service,487500.0,32.0,0.306,641.0,2,69.7,Urbain,2022-07-30,975000.0,487500.0,0.0,0.0,2.0,AllianceFin TCD 33,microfinance,GNQ,en_cours,574.0,136.0,0.0,1.0,0.0,1.0,0.0,0.5,52.0,36.0,25100.0,19600.0,83.1,MTN,37.0,0,0,0,302.28340987326266,0.0402051282051282,0.0188679245283018,0.0,162500.0,0,0.35771933,0,TN_bon_client_accepte,487500.0,0.0
FIN-1025-1809,46,GAB,Artisanat,203700.0,72.0,0.642,549.0,2,46.4,Rural,2024-02-09,810000.0,270000.0,0.0,0.0,3.0,ZenithMicro GAB 5,mobile_money,CMR,rembourse,565.0,994.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,120.0,42.0,96200.0,56700.0,97.7,MTN,40.0,0,0,0,362.8159909170109,0.2783505154639175,0.0082644628099173,0.0,67900.0,0,0.5673299,1,FP_bon_client_refuse,270000.0,21600.0
FIN-1044-1502,51,CAF,Service,198100.0,24.0,0.146,693.0,1,,Rural,2023-06-05,145000.0,145000.0,0.0,0.0,1.0,SolidaCredit CAF 1,banque,GAB,rembourse,530.0,1146.0,0.0,1.0,0.0,0.0,0.0,1.0,869.0,,,,,,,0,0,0,,,0.0011494252873563,0.0,99050.0,0,0.35631478,0,TN_bon_client_accepte,145000.0,0.0
FIN-1007-1286,71,CAF,Commerce,231100.0,64.0,0.212,488.0,1,95.2,Urbain,2025-12-30,1250000.0,416666.6666666667,0.0,0.0,3.0,CapSud TCD 7,mobile_money,CMR,rembourse,497.0,485.0,0.0,3.0,0.0,0.0,0.0,1.0,276.0,19.0,64100.0,38500.0,37.7,ORANGE,49.0,0,0,0,147.48326730464112,0.1665945478147988,0.003610108303249,0.0,115550.0,1,0.46136874,0,FN_defaut_non_detecte,416666.6666666667,250000.0
FIN-1033-1575,65,GNQ,Commerce,105600.0,60.0,0.326,675.0,3,47.3,Rural,2023-10-31,1405000.0,702500.0,0.0,0.0,2.0,MicroFin CMR 46,microfinance,CMR,rembourse,628.0,255.0,0.0,2.0,0.0,0.0,0.0,1.0,1083.0,34.0,326800.0,204800.0,85.4,MTN,19.0,0,0,0,255.83553616151084,1.9393939393939397,0.0009225092250922,0.0,26400.0,0,0.36984065,0,TN_bon_client_accepte,702500.0,0.0
FIN-1025-1652,42,CMR,Elevage,37300.0,79.0,0.462,504.0,2,,Rural,2025-11-17,760000.0,380000.0,0.0,0.0,2.0,AllianceFin TCD 33,microfinance,GNQ,rembourse,574.0,136.0,0.0,2.0,0.0,0.0,0.0,1.0,196.0,,,,,,,0,0,0,,,0.0050761421319796,0.0,12433.333333333334,0,0.48083517,0,TN_bon_client_accepte,380000.0,0.0
FIN-1037-1204,42,CMR,Commerce,230400.0,15.0,0.421,675.0,3,45.4,Campagne,2023-02-14,255000.0,255000.0,0.0,0.0,1.0,PretRapide CAF 22,microfinance,CMR,en_cours,516.0,418.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,,,,,,,0,0,0,,,0.0169491525423728,0.0,57600.0,0,0.36110228,0,TN_bon_client_accepte,255000.0,0.0
FIN-1003-1746,21,CMR,Service,781800.0,8.0,0.228,580.0,1,75.5,Urbain,2023-02-21,375000.0,375000.0,0.0,0.0,1.0,CapSud GNQ 12,microfinance,GAB,rembourse,550.0,738.0,0.0,1.0,0.0,0.0,0.0,1.0,169.0,40.0,57800.0,36300.0,65.3,CAMTEL,49.0,0,0,0,255.45510225445796,0.0464313123561013,0.0058823529411764,0.0,390900.0,0,0.38936344,0,TN_bon_client_accepte,375000.0,0.0
FIN-1049-1378,62,CAF,Commerce,215200.0,16.0,0.325,,2,56.3,Urbain,2022-04-23,135000.0,135000.0,0.0,0.0,1.0,CapSud CMR 21,cooperative,GNQ,en_cours,625.0,168.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,,,,,,,1,0,0,,,0.0172413793103448,0.0,71733.33333333333,0,0.5125538,1,FP_bon_client_refuse,135000.0,10800.0
FIN-1036-1455,57,GAB,Agriculture,269900.0,91.0,0.105,806.0,1,63.8,Rural,2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,134950.0,0,0.35228583,0,TN_bon_client_accepte,311666.6666666667,0.0
