applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,defaut_paiement,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois
FIN-1045-1569,45,COG,Agriculture,864800.0,0.0,0.406,316.0,2,50.9,Urbain,2022-01-04,0,460000.0,460000.0,0.0,0.0,1.0,MicroFin COG 4,microfinance,CMR,rembourse,529.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,286.0,40.0,63600.0,48300.0,74.3,ORANGE,67.0
FIN-1044-1665,58,CMR,Commerce,122900.0,23.0,0.328,390.0,0,58.7,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1005-1822,62,COG,Commerce,1066300.0,75.0,0.37,401.0,3,86.9,Urbain,2022-01-04,0,350000.0,175000.0,0.0,0.0,2.0,PretRapide CAF 22,microfinance,CMR,en_cours,516.0,418.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,22.0,159000.0,142100.0,86.4,CAMTEL,23.0
FIN-1013-1017,20,CMR,Artisanat,118500.0,8.0,0.028,509.0,2,97.0,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,59.0,59100.0,35600.0,83.6,MTN,61.0
FIN-1000-1274,68,COG,Commerce,409000.0,72.0,1.91,762.0,1,73.9,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,57.0,192700.0,162500.0,52.5,ORANGE,60.0
FIN-1015-1614,64,GAB,Agriculture,174000.0,97.0,0.416,415.0,1,89.4,Urbain,2022-01-04,0,525000.0,525000.0,0.0,0.0,1.0,ZenithMicro COG 8,banque,CAF,rembourse,500.0,369.0,0.0,1.0,0.0,0.0,0.0,1.0,723.0,36.0,147200.0,106700.0,48.4,MTN,76.0
FIN-1007-1213,39,GAB,Commerce,115100.0,40.0,0.299,536.0,0,82.4,Rural,2022-01-04,0,195000.0,195000.0,0.0,0.0,1.0,FondasFin GNQ 21,microfinance,CMR,rembourse,678.0,268.0,0.0,1.0,0.0,0.0,0.0,1.0,264.0,17.0,44500.0,32600.0,78.3,ORANGE,80.0
FIN-1049-1353,66,CMR,Agriculture,182000.0,26.0,0.452,825.0,1,41.2,Rural,2022-01-04,0,600000.0,600000.0,3.0,4.0,1.0,ZenithMicro CAF 35,microfinance,CMR,defaut,631.0,909.0,1.0,0.0,0.0,0.0,1.0,0.0,656.0,9.0,9500.0,10500.0,34.4,ORANGE,56.0
FIN-1047-1740,60,CMR,Elevage,266500.0,0.0,0.173,,1,14.9,Urbain,2022-01-04,0,215000.0,215000.0,0.0,0.0,1.0,CapSud CMR 21,cooperative,GNQ,rembourse,625.0,168.0,0.0,1.0,0.0,0.0,0.0,1.0,384.0,,,,,,
FIN-1042-1798,39,COG,Agriculture,144800.0,0.0,0.039,730.0,1,10.3,Urbain,2022-01-04,0,310000.0,310000.0,0.0,0.0,1.0,AfriFin GNQ 22,microfinance,CMR,rembourse,650.0,205.0,0.0,1.0,0.0,0.0,0.0,1.0,690.0,,,,,,
FIN-1044-1374,65,CMR,Commerce,138100.0,94.0,0.102,553.0,2,45.6,Urbain,2022-01-04,0,585000.0,292500.0,0.0,0.0,2.0,KamoFin COG 33,microfinance,CAF,rembourse,493.0,556.0,0.0,1.0,0.0,1.0,0.0,0.5,95.0,25.0,50800.0,32500.0,47.4,MIXTE,34.0
FIN-1039-1162,24,GNQ,Agriculture,97200.0,52.0,0.479,705.0,0,65.7,Peri-urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,27.0,89500.0,47500.0,75.2,ORANGE,44.0
FIN-1035-1039,62,GAB,Agriculture,366300.0,54.0,0.06,545.0,3,16.7,Urbain,2022-01-04,0,290000.0,290000.0,0.0,0.0,1.0,EsperoFin CMR 22,cooperative,GAB,en_cours,660.0,270.0,0.0,0.0,0.0,1.0,0.0,0.0,357.0,28.0,74700.0,52000.0,97.2,MIXTE,60.0
FIN-1015-1257,54,CMR,Service,,46.0,0.377,528.0,1,62.2,Urbain,2022-01-04,0,185000.0,185000.0,0.0,0.0,1.0,MicroFin GAB 14,mobile_money,CAF,rembourse,529.0,507.0,0.0,1.0,0.0,0.0,0.0,1.0,333.0,58.0,148200.0,118300.0,90.8,ORANGE,16.0
FIN-1035-1769,36,CMR,Agriculture,143400.0,56.0,0.408,,1,87.7,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1046-1837,54,CMR,Artisanat,177700.0,53.0,0.043,679.0,0,21.4,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,32.0,36600.0,29200.0,69.9,ORANGE,40.0
FIN-1037-1846,47,TCD,Commerce,214100.0,116.0,0.591,344.0,2,,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,12.0,72900.0,62800.0,39.7,ORANGE,34.0
FIN-1011-1371,71,CMR,Commerce,119300.0,27.0,0.648,,4,,Peri-urbain,2022-01-04,1,365000.0,182500.0,10.0,102.0,2.0,BarakaCredit TCD 18,mobile_money,GNQ,defaut,445.0,1131.0,1.0,0.0,1.0,0.0,0.5,0.0,390.0,4.0,14000.0,14700.0,25.3,MTN,32.0
FIN-1008-1553,54,COG,Elevage,58500.0,58.0,0.19,,0,43.0,Rural,2022-01-04,0,305000.0,305000.0,0.0,0.0,1.0,NovaMoney COG 35,banque,TCD,rembourse,701.0,790.0,0.0,1.0,0.0,0.0,0.0,1.0,279.0,27.0,67100.0,57400.0,87.5,ORANGE,42.0
FIN-1034-1153,30,CMR,Commerce,839000.0,56.0,0.094,303.0,1,68.0,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,20.0,56500.0,39400.0,81.1,MTN,22.0
FIN-1038-1124,20,CMR,Agriculture,261500.0,38.0,0.55,594.0,1,88.0,Peri-urbain,2022-01-04,0,780000.0,780000.0,0.0,0.0,1.0,PretRapide CMR 7,banque,GAB,en_cours,562.0,196.0,0.0,0.0,0.0,1.0,0.0,0.0,597.0,,,,,,
FIN-1016-1362,69,TCD,Artisanat,,64.0,0.097,451.0,3,50.1,Peri-urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,13.0,62500.0,50800.0,75.1,MTN,76.0
FIN-1025-1766,53,CAF,Agriculture,352800.0,104.0,0.364,496.0,1,75.0,Urbain,2022-01-04,1,895000.0,447500.0,0.0,0.0,2.0,CapSud GAB 34,mobile_money,TCD,en_cours,677.0,459.0,0.0,0.0,0.0,2.0,0.0,0.0,206.0,44.0,30700.0,17200.0,73.6,MIXTE,56.0
FIN-1005-1385,53,CAF,Service,320300.0,8.0,0.285,472.0,2,37.5,Urbain,2022-01-04,0,5075000.0,1691666.6666666667,0.0,0.0,3.0,ZenithMicro CMR 22,banque,GAB,rembourse,489.0,442.0,0.0,3.0,0.0,0.0,0.0,1.0,171.0,40.0,20100.0,16800.0,80.7,MTN,1.0
FIN-1011-1420,69,COG,Agriculture,271700.0,72.0,0.372,804.0,1,77.3,Rural,2022-01-04,0,515000.0,515000.0,3.0,51.0,1.0,CreditPop GAB 5,microfinance,CMR,restructure,701.0,814.0,0.0,0.0,1.0,0.0,0.0,0.0,520.0,8.0,75700.0,65200.0,28.9,MIXTE,3.0
FIN-1048-1599,51,CMR,Artisanat,97700.0,119.0,0.202,,2,63.8,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,17.0,49100.0,55400.0,16.1,ORANGE,19.0
FIN-1048-1287,26,CMR,Agriculture,45200.0,0.0,0.139,835.0,0,34.7,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,39.0,33500.0,28700.0,78.9,MTN,1.0
FIN-1017-1387,50,COG,Commerce,99800.0,30.0,1.015,621.0,1,63.6,Urbain,2022-01-04,0,650000.0,325000.0,0.0,0.0,2.0,AllianceFin COG 8,banque,GAB,en_cours,663.0,709.0,0.0,0.0,0.0,2.0,0.0,0.0,178.0,,,,,,
FIN-1018-1456,22,COG,Artisanat,274300.0,83.0,2.15,570.0,2,55.4,Peri-urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,34.0,84600.0,47800.0,90.4,MTN,33.0
FIN-1024-1200,29,TCD,Commerce,123000.0,18.0,0.126,612.0,3,,Peri-urbain,2022-01-04,1,590000.0,295000.0,0.0,0.0,2.0,ZenithMicro CAF 27,microfinance,CMR,en_cours,514.0,307.0,0.0,1.0,0.0,1.0,0.0,0.5,402.0,28.0,44500.0,39100.0,57.9,MTN,26.0
FIN-1044-1505,60,CMR,Artisanat,518500.0,0.0,1.76,765.0,0,,Urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,22.0,22600.0,16900.0,91.8,ORANGE,73.0
FIN-1015-1422,38,GAB,Commerce,191600.0,32.0,0.19,486.0,4,59.6,Rural,2022-01-04,0,85000.0,85000.0,0.0,0.0,1.0,MicroFin GNQ 1,microfinance,COG,rembourse,465.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,169.0,39.0,63300.0,31900.0,79.0,MTN,28.0
FIN-1042-1771,65,CMR,Agriculture,134000.0,97.0,0.192,756.0,2,68.7,Urbain,2022-01-04,0,1695000.0,847500.0,0.0,0.0,2.0,SolidaCredit COG 39,mobile_money,CMR,rembourse,507.0,307.0,0.0,2.0,0.0,0.0,0.0,1.0,54.0,22.0,34900.0,24800.0,57.4,ORANGE,20.0
FIN-1040-1754,29,CMR,Service,256700.0,82.0,0.553,335.0,0,,Urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,42.0,102900.0,63000.0,83.4,ORANGE,23.0
FIN-1012-1136,24,CMR,Commerce,144100.0,0.0,0.087,543.0,1,,Rural,2022-01-04,0,270000.0,135000.0,0.0,0.0,2.0,BarakaCredit CMR 48,mobile_money,CAF,rembourse,597.0,1069.0,0.0,1.0,0.0,1.0,0.0,0.5,8.0,,,,,,
FIN-1049-1080,18,COG,Artisanat,128900.0,15.0,,697.0,2,81.8,Peri-urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,34.0,96100.0,81800.0,82.3,ORANGE,4.0
FIN-1029-1537,34,CMR,Artisanat,432400.0,72.0,0.265,,1,,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1017-1258,74,CMR,Service,388300.0,26.0,0.243,459.0,1,,Peri-urbain,2022-01-04,0,335000.0,335000.0,0.0,0.0,1.0,FondasFin GAB 28,mobile_money,GAB,rembourse,656.0,379.0,0.0,1.0,0.0,0.0,0.0,1.0,500.0,59.0,89500.0,49200.0,45.1,MTN,35.0
FIN-1017-1670,38,GAB,Commerce,41300.0,107.0,0.147,,1,83.4,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1042-1952,73,GAB,Service,51900.0,88.0,0.085,759.0,1,62.1,Rural,2022-01-04,0,1010000.0,505000.0,0.0,0.0,2.0,SolidaCredit COG 17,microfinance,CMR,en_cours,676.0,877.0,0.0,1.0,0.0,1.0,0.0,0.5,140.0,29.0,98000.0,60000.0,58.9,ORANGE,51.0
FIN-1024-1158,32,GAB,Artisanat,363400.0,34.0,0.17,490.0,1,70.5,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,58.0,20300.0,11000.0,71.4,MTN,76.0
FIN-1027-1802,60,CMR,Service,148600.0,52.0,0.172,394.0,1,74.2,Urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1011-1299,74,COG,Service,152000.0,84.0,0.509,344.0,1,15.3,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,38.0,95600.0,82400.0,66.2,MTN,71.0
FIN-1019-1141,21,TCD,Commerce,263200.0,25.0,0.315,,0,,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,47.0,61700.0,39400.0,52.3,ORANGE,72.0
FIN-1037-1956,65,CAF,Commerce,202600.0,84.0,0.249,312.0,3,78.2,Peri-urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,46.0,119500.0,73900.0,72.5,ORANGE,25.0
FIN-1048-1093,74,GAB,Commerce,204100.0,88.0,0.124,363.0,1,32.1,Peri-urbain,2022-01-05,0,200000.0,200000.0,0.0,0.0,1.0,BarakaCredit GNQ 34,mobile_money,CMR,rembourse,646.0,544.0,0.0,1.0,0.0,0.0,0.0,1.0,164.0,,,,,,
FIN-1014-1144,39,GAB,Commerce,195500.0,113.0,0.354,630.0,2,21.1,Urbain,2022-01-05,1,,,,,,,,,,,,,,,,,,,53.0,121100.0,,83.7,MTN,74.0
FIN-1030-1144,62,CAF,Commerce,335500.0,63.0,0.209,649.0,3,55.9,Rural,2022-01-05,0,,,,,,,,,,,,,,,,,,,14.0,165000.0,123300.0,68.4,ORANGE,23.0
FIN-1030-1828,53,CMR,Commerce,245300.0,58.0,0.123,471.0,1,56.2,Urbain,2022-01-05,0,265000.0,265000.0,0.0,0.0,1.0,AllianceFin GAB 28,microfinance,CMR,rembourse,453.0,73.0,0.0,1.0,0.0,0.0,0.0,1.0,322.0,10.0,100100.0,79200.0,54.8,MTN,78.0
FIN-1008-1173,47,GAB,Service,93400.0,5.0,0.203,554.0,0,35.8,Urbain,2022-01-05,0,275000.0,137500.0,0.0,0.0,2.0,MicroFin GNQ 5,microfinance,CMR,rembourse,485.0,615.0,0.0,2.0,0.0,0.0,0.0,1.0,720.0,40.0,111600.0,80300.0,71.6,CAMTEL,51.0
FIN-1014-1578,52,CMR,Service,223800.0,66.0,0.337,617.0,3,60.3,Urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,17.0,42700.0,36100.0,91.8,MIXTE,31.0
FIN-1048-1714,52,GAB,Artisanat,1040300.0,57.0,0.247,532.0,1,72.7,Rural,2022-01-05,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1039-1466,65,GAB,Commerce,417700.0,97.0,0.321,,2,,Peri-urbain,2022-01-05,0,130000.0,130000.0,0.0,0.0,1.0,SolidaCredit TCD 17,banque,COG,rembourse,606.0,1144.0,0.0,1.0,0.0,0.0,0.0,1.0,644.0,19.0,18300.0,13700.0,81.5,MIXTE,20.0
FIN-1020-1130,56,CMR,Artisanat,115300.0,64.0,0.588,483.0,1,51.1,Urbain,2022-01-05,0,780000.0,390000.0,5.0,44.0,2.0,NovaMoney CMR 17,microfinance,CMR,defaut,577.0,430.0,1.0,0.0,1.0,0.0,0.5,0.0,176.0,,,,,,
FIN-1026-1130,41,CMR,Service,90100.0,57.0,0.195,805.0,0,,Peri-urbain,2022-01-05,1,,,,,,,,,,,,,,,,,,,5.0,31100.0,27400.0,45.4,ORANGE,70.0
FIN-1012-1010,20,GNQ,Elevage,263800.0,109.0,0.215,845.0,2,,Urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1036-1183,24,CMR,Agriculture,102400.0,91.0,0.305,653.0,1,30.3,Urbain,2022-01-05,0,625000.0,312500.0,0.0,0.0,2.0,AllianceFin TCD 33,cooperative,GAB,rembourse,485.0,182.0,0.0,2.0,0.0,0.0,0.0,1.0,123.0,27.0,23100.0,11900.0,94.2,MTN,78.0
FIN-1036-1561,65,CMR,Artisanat,288900.0,53.0,0.083,682.0,4,,Peri-urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,36.0,15800.0,10300.0,65.2,ORANGE,2.0
FIN-1023-1230,24,CMR,Commerce,,0.0,0.364,793.0,2,,Rural,2022-01-05,0,,,,,,,,,,,,,,,,,,,51.0,48900.0,43000.0,95.3,MTN,30.0
FIN-1031-1328,55,COG,Commerce,487800.0,22.0,0.4,,2,25.0,Peri-urbain,2022-01-05,0,1895000.0,947500.0,0.0,0.0,2.0,ZenithMicro CMR 4,microfinance,CMR,rembourse,468.0,1056.0,0.0,2.0,0.0,0.0,0.0,1.0,62.0,23.0,308800.0,190000.0,75.5,MTN,69.0
FIN-1008-1032,70,GAB,Commerce,194400.0,43.0,0.341,822.0,1,17.3,Peri-urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,17.0,88300.0,58700.0,81.9,MTN,80.0
FIN-1043-1452,24,CMR,Commerce,143100.0,0.0,0.441,,1,39.4,Rural,2022-01-05,0,,,,,,,,,,,,,,,,,,,59.0,76700.0,56600.0,90.9,MIXTE,64.0
FIN-1023-1262,74,CMR,Artisanat,64400.0,87.0,0.129,610.0,1,53.4,Campagne,2022-01-05,0,260000.0,260000.0,0.0,0.0,1.0,KamoFin COG 48,banque,COG,rembourse,450.0,943.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,59.0,74100.0,61300.0,80.1,MTN,8.0
FIN-1030-1897,27,CMR,Service,410100.0,95.0,0.432,586.0,0,,Urbain,2022-01-05,1,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1025-1003,62,CMR,Commerce,494500.0,31.0,0.132,376.0,0,,Peri-urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,39.0,202500.0,134200.0,67.4,MTN,31.0
FIN-1023-1361,49,GNQ,Service,300600.0,21.0,0.144,553.0,4,65.8,Peri-urbain,2022-01-05,0,395000.0,395000.0,0.0,0.0,1.0,MicroFin GAB 46,mobile_money,CMR,rembourse,661.0,528.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,,,,,,
FIN-1027-1571,40,CMR,Service,44900.0,55.0,0.555,611.0,0,,Urbain,2022-01-05,1,200000.0,200000.0,0.0,0.0,1.0,CapSud CAF 38,mobile_money,CAF,rembourse,536.0,444.0,0.0,1.0,0.0,0.0,0.0,1.0,567.0,24.0,28900.0,19300.0,58.0,MTN,42.0
FIN-1020-1612,30,CMR,Commerce,145400.0,111.0,1.355,,0,65.1,Rural,2022-01-05,0,1010000.0,505000.0,0.0,0.0,2.0,NovaMoney COG 31,microfinance,CMR,rembourse,476.0,446.0,0.0,2.0,0.0,0.0,0.0,1.0,19.0,11.0,109500.0,76900.0,82.6,MTN,74.0
FIN-1035-1775,53,COG,Artisanat,369900.0,58.0,0.011,849.0,2,58.3,Urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1020-1473,22,TCD,Elevage,165400.0,42.0,0.646,751.0,1,53.5,Urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,21.0,104500.0,56000.0,46.8,ORANGE,64.0
FIN-1004-1487,46,CMR,Artisanat,73200.0,81.0,0.478,676.0,0,50.6,Urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1045-1904,24,COG,Artisanat,119500.0,62.0,0.183,587.0,0,,Urbain,2022-01-05,0,585000.0,585000.0,0.0,0.0,1.0,EsperoFin CMR 7,banque,CMR,rembourse,642.0,484.0,0.0,1.0,0.0,0.0,0.0,1.0,243.0,26.0,28400.0,14800.0,24.5,MTN,80.0
FIN-1018-1739,31,CMR,Commerce,173000.0,38.0,0.189,548.0,2,63.7,Rural,2022-01-05,0,530000.0,265000.0,0.0,0.0,2.0,ZenithMicro GNQ 22,microfinance,COG,en_cours,702.0,1140.0,0.0,1.0,0.0,1.0,0.0,0.5,284.0,30.0,71100.0,53600.0,76.8,MTN,40.0
FIN-1040-1695,22,COG,Artisanat,105300.0,20.0,0.127,612.0,2,,Peri-urbain,2022-01-05,0,375000.0,187500.0,0.0,0.0,2.0,ZenithMicro COG 18,microfinance,CAF,rembourse,524.0,474.0,0.0,2.0,0.0,0.0,0.0,1.0,649.0,33.0,190300.0,102700.0,58.8,ORANGE,50.0
FIN-1004-1251,26,CMR,Commerce,165700.0,16.0,0.171,509.0,3,,Urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,12.0,40700.0,,62.3,MTN,62.0
FIN-1027-1364,58,CMR,Commerce,246200.0,0.0,0.407,638.0,2,81.5,Urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,46.0,129100.0,83800.0,70.7,MTN,15.0
FIN-1000-1172,45,CMR,Agriculture,290800.0,43.0,0.305,377.0,1,,Urbain,2022-01-05,1,,,,,,,,,,,,,,,,,,,10.0,69800.0,39200.0,80.6,MTN,7.0
FIN-1013-1292,39,COG,Agriculture,144000.0,47.0,2.921,624.0,0,42.6,Rural,2022-01-05,0,,,,,,,,,,,,,,,,,,,36.0,170600.0,138500.0,89.1,ORANGE,39.0
FIN-1043-1819,31,CMR,Commerce,379000.0,0.0,0.236,361.0,1,,Urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1016-1187,40,CAF,Agriculture,319800.0,118.0,0.316,,1,,Peri-urbain,2022-01-05,0,445000.0,222500.0,0.0,0.0,2.0,MicroFin GAB 5,microfinance,CAF,en_cours,519.0,131.0,0.0,1.0,0.0,1.0,0.0,0.5,125.0,56.0,205000.0,167800.0,58.9,MIXTE,82.0
FIN-1015-1985,18,CMR,Artisanat,249000.0,118.0,0.195,653.0,2,65.9,Peri-urbain,2022-01-05,0,855000.0,427500.0,0.0,0.0,2.0,EsperoFin GAB 29,microfinance,COG,rembourse,445.0,126.0,0.0,2.0,0.0,0.0,0.0,1.0,116.0,57.0,47900.0,39700.0,71.1,ORANGE,54.0
FIN-1004-1016,25,CMR,Commerce,186100.0,28.0,0.525,493.0,2,79.9,Urbain,2022-01-05,0,,,,,,,,,,,,,,,,,,,57.0,61500.0,42100.0,99.3,MTN,12.0
FIN-1024-1072,51,CMR,Artisanat,70700.0,118.0,0.057,321.0,2,75.0,Peri-urbain,2022-01-05,0,540000.0,270000.0,0.0,0.0,2.0,CapSud GAB 34,mobile_money,TCD,rembourse,677.0,459.0,0.0,2.0,0.0,0.0,0.0,1.0,456.0,,,,,,
FIN-1001-1016,58,COG,Artisanat,102000.0,0.0,1.845,305.0,3,73.2,Peri-urbain,2022-01-05,0,95000.0,95000.0,0.0,0.0,1.0,EsperoFin COG 12,banque,TCD,rembourse,491.0,574.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,12.0,28900.0,19700.0,78.5,MTN,60.0
FIN-1037-1359,58,GAB,Commerce,241600.0,95.0,0.322,752.0,2,22.2,Urbain,2022-01-06,0,,,,,,,,,,,,,,,,,,,27.0,96800.0,56000.0,94.2,MTN,8.0
FIN-1016-1632,34,CMR,Service,329900.0,102.0,0.629,480.0,1,70.5,Urbain,2022-01-06,1,295000.0,295000.0,0.0,0.0,1.0,EsperoFin GAB 39,microfinance,CAF,rembourse,475.0,550.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,21.0,53500.0,45900.0,81.4,MTN,28.0
FIN-1044-1093,57,CMR,Service,636500.0,120.0,0.297,812.0,1,,Semi-urbain,2022-01-06,0,625000.0,625000.0,3.0,35.0,1.0,BarakaCredit GAB 32,microfinance,CMR,restructure,697.0,1152.0,0.0,0.0,1.0,0.0,0.0,0.0,297.0,,,,,,
FIN-1045-1226,62,CMR,Service,145000.0,102.0,0.294,,2,54.9,Urbain,2022-01-06,0,840000.0,420000.0,0.0,0.0,2.0,AfriFin GNQ 38,banque,CMR,rembourse,471.0,99.0,0.0,2.0,0.0,0.0,0.0,1.0,34.0,14.0,249500.0,198800.0,89.6,MTN,17.0
FIN-1007-1527,27,CAF,Artisanat,836200.0,12.0,0.143,518.0,1,89.1,Rural,2022-01-06,0,125000.0,125000.0,5.0,86.0,1.0,PretRapide CMR 42,microfinance,TCD,restructure,691.0,1067.0,0.0,0.0,1.0,0.0,0.0,0.0,450.0,11.0,23100.0,25700.0,,ORANGE,84.0
FIN-1034-1159,68,CMR,Agriculture,316100.0,64.0,0.163,,1,92.6,Peri-urbain,2022-01-06,0,245000.0,245000.0,0.0,0.0,1.0,AllianceFin GAB 28,microfinance,CMR,rembourse,453.0,73.0,0.0,1.0,0.0,0.0,0.0,1.0,697.0,20.0,21800.0,12200.0,67.8,MTN,16.0
FIN-1014-1560,47,GAB,Commerce,987200.0,105.0,0.2,375.0,3,44.4,Rural,2022-01-06,0,655000.0,327500.0,0.0,0.0,2.0,MicroFin CAF 47,microfinance,COG,rembourse,482.0,473.0,0.0,1.0,0.0,1.0,0.0,0.5,28.0,8.0,30000.0,20200.0,84.4,ORANGE,12.0
FIN-1023-1417,60,GAB,Agriculture,2995000.0,31.0,0.415,,1,29.2,Peri-urbain,2022-01-06,0,,,,,,,,,,,,,,,,,,,42.0,74900.0,58100.0,53.4,MTN,14.0
FIN-1030-1997,64,CMR,Agriculture,266300.0,105.0,0.159,631.0,3,,Urbain,2022-01-06,0,640000.0,640000.0,0.0,0.0,1.0,ZenithMicro GNQ 38,banque,CAF,en_cours,661.0,486.0,0.0,0.0,0.0,1.0,0.0,0.0,525.0,54.0,130300.0,116200.0,96.9,MIXTE,62.0
FIN-1044-1400,73,GAB,Artisanat,63800.0,37.0,0.038,591.0,0,,Rural,2022-01-06,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1047-1687,71,CMR,Commerce,282000.0,107.0,0.343,425.0,0,,Urbain,2022-01-06,0,940000.0,470000.0,0.0,0.0,2.0,KamoFin CAF 48,microfinance,CMR,rembourse,454.0,47.0,0.0,2.0,0.0,0.0,0.0,1.0,100.0,54.0,72400.0,53100.0,83.2,MTN,11.0
FIN-1025-1455,73,COG,Agriculture,107900.0,119.0,0.692,362.0,0,,Peri-urbain,2022-01-06,0,310000.0,310000.0,0.0,0.0,1.0,CapSud TCD 7,mobile_money,CMR,en_cours,497.0,485.0,0.0,0.0,0.0,1.0,0.0,0.0,432.0,,,,,,
FIN-1012-1003,52,GNQ,Agriculture,225700.0,95.0,0.385,712.0,2,69.6,Rural,2022-01-06,0,125000.0,125000.0,0.0,0.0,1.0,SolidaCredit GAB 18,banque,GAB,rembourse,453.0,557.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,43.0,214000.0,132100.0,77.2,ORANGE,5.0
FIN-1021-1676,48,CAF,Service,76500.0,25.0,0.496,692.0,2,68.6,Peri-urbain,2022-01-06,1,,,,,,,,,,,,,,,,,,,29.0,158000.0,110000.0,76.5,MTN,17.0
FIN-1044-1636,52,CMR,Artisanat,144400.0,53.0,0.12,306.0,0,,Peri-urbain,2022-01-06,0,1440000.0,480000.0,0.0,0.0,3.0,MicroFin GAB 39,banque,CMR,en_cours,627.0,1057.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,110.0,41.0,73200.0,48600.0,58.4,ORANGE,54.0
FIN-1026-1463,28,GNQ,Agriculture,92400.0,0.0,0.18,828.0,1,,Urbain,2022-01-06,0,195000.0,195000.0,0.0,0.0,1.0,NovaMoney CAF 29,cooperative,GAB,rembourse,643.0,399.0,0.0,1.0,0.0,0.0,0.0,1.0,385.0,,,,,,
FIN-1024-1386,31,CMR,Service,67100.0,72.0,0.334,370.0,2,69.9,Peri-urbain,2022-01-06,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1040-1348,58,TCD,Service,40600.0,41.0,,742.0,2,51.0,Urbain,2022-01-06,0,,,,,,,,,,,,,,,,,,,25.0,22200.0,12200.0,57.9,ORANGE,26.0
FIN-1003-1657,68,CMR,Agriculture,317300.0,38.0,0.61,558.0,0,,Urbain,2022-01-06,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1040-1035,67,CMR,Service,263800.0,59.0,0.08,562.0,1,40.4,Urbain,2022-01-06,0,,,,,,,,,,,,,,,,,,,18.0,18600.0,15800.0,26.4,ORANGE,26.0
