applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,defaut_paiement,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois,flag_primo_demandeur,flag_no_credit_history,flag_anciennete_emploi_missing,score_regularite_pondere,flux_sortant_sur_revenu,anciennete_credit_normalisee,indice_surendettement,revenu_par_credit_actif,anomaly_score,is_anomaly
FIN-1028-1331,33,CMR,Commerce,521700.0,43.0,0.177,813.0,2,22.0,Peri-urbain,2022-01-03,0,325000.0,325000.0,0.0,0.0,1.0,KamoFin CMR 44,microfinance,TCD,rembourse,708.0,692.0,0.0,1.0,0.0,0.0,0.0,1.0,558.0,,,,,,,0,0,0,,,0.0017889087656529,0.0,173900.0,-0.15493078627931706,0
FIN-1021-1959,24,COG,Commerce,30000.0,40.0,0.579,549.0,0,60.9,Urbain,2022-01-03,1,,,,,,,,,,,,,,,,,,,27.0,327700.0,270000.0,88.3,ORANGE,70.0,0,1,0,376.39463314274815,9.0,,0.0,30000.0,-0.07459355447433103,0
FIN-1001-1899,75,CMR,Agriculture,178500.0,18.0,0.371,384.0,2,51.3,Peri-urbain,2022-01-03,0,,,,,,,,,,,,,,,,,,,24.0,57100.0,33100.0,91.4,ORANGE,80.0,0,0,0,401.652652737061,0.1854341736694678,,0.0,59500.0,-0.15052539791716302,0
FIN-1035-1731,64,CAF,Agriculture,90300.0,88.0,0.008,,4,32.3,Rural,2022-01-03,1,,,,,,,,,,,,,,,,,,,18.0,104300.0,65600.0,86.5,MIXTE,54.0,1,0,0,346.63432052260873,0.7264673311184939,,0.0,18060.0,-0.1271552487468976,0
FIN-1028-1808,29,CMR,Artisanat,183800.0,55.0,0.508,539.0,0,61.2,Urbain,2022-01-03,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,0.0,183800.0,-0.1845616204468074,0
FIN-1030-1298,54,CAF,Service,203900.0,113.0,0.189,602.0,2,43.6,Peri-urbain,2022-01-03,0,1350000.0,1350000.0,0.0,0.0,1.0,EsperoFin TCD 32,microfinance,CMR,rembourse,570.0,383.0,0.0,1.0,0.0,0.0,0.0,1.0,220.0,,,,,,,0,0,0,,,0.004524886877828,0.0,67966.66666666667,-0.16249462103736512,0
FIN-1023-1652,18,TCD,Service,152400.0,82.0,0.371,624.0,0,,Urbain,2022-01-03,0,1180000.0,1180000.0,0.0,0.0,1.0,BarakaCredit GNQ 34,mobile_money,CMR,rembourse,646.0,544.0,0.0,1.0,0.0,0.0,0.0,1.0,423.0,34.0,168300.0,113100.0,82.6,MTN,50.0,0,1,0,324.7687972630293,0.7421259842519685,0.0023584905660377,0.0,152400.0,-0.1246216831386932,0
FIN-1047-1418,48,GAB,Commerce,596400.0,0.0,0.072,624.0,0,74.6,Rural,2022-01-03,0,615000.0,205000.0,0.0,0.0,3.0,PretRapide CAF 25,mobile_money,CAF,en_cours,718.0,282.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,55.0,51.0,20700.0,11100.0,79.2,MTN,25.0,0,1,0,258.0412458113014,0.0186116700201207,0.0178571428571428,0.0,596400.0,-0.05945687750265233,0
FIN-1010-1358,53,COG,Agriculture,57200.0,18.0,0.303,446.0,3,22.3,Rural,2022-01-03,0,115000.0,115000.0,0.0,0.0,1.0,NovaMoney COG 39,banque,CMR,en_cours,668.0,1062.0,0.0,0.0,0.0,1.0,0.0,0.0,483.0,,,,,,,0,0,0,,,0.0020661157024793,0.0,14300.0,-0.12654013333698017,0
FIN-1017-1467,24,CMR,Agriculture,388300.0,57.0,0.262,793.0,2,87.7,Urbain,2022-01-03,0,100000.0,100000.0,0.0,0.0,1.0,CapSud CAF 10,microfinance,CMR,rembourse,451.0,1086.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,36.0,65000.0,53800.0,66.3,MTN,76.0,0,0,0,287.99429946889927,0.1385526654648467,0.0104166666666666,0.0,129433.33333333331,-0.11916662204241263,0
FIN-1049-1570,59,CMR,Artisanat,89100.0,32.0,0.269,388.0,2,46.8,Urbain,2022-01-03,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,29700.0,-0.19661197421700932,0
FIN-1009-1710,33,CAF,Commerce,124700.0,115.0,1.934,417.0,1,3.3,Urbain,2022-01-03,0,1610000.0,1610000.0,0.0,0.0,1.0,SolidaCredit GAB 36,microfinance,CMR,rembourse,590.0,630.0,0.0,1.0,0.0,0.0,0.0,1.0,472.0,49.0,34900.0,29300.0,52.5,MIXTE,22.0,0,0,0,164.61344633628036,0.2349639133921411,0.0021141649048625,0.934,62350.0,-0.05686041683776233,0
FIN-1048-1300,35,CMR,Artisanat,88100.0,39.0,0.06,816.0,3,83.8,Urbain,2022-01-03,1,290000.0,145000.0,0.0,0.0,2.0,NovaMoney CMR 31,mobile_money,GAB,rembourse,707.0,630.0,0.0,1.0,0.0,1.0,0.0,0.5,153.0,57.0,84900.0,70900.0,91.4,MTN,25.0,0,0,0,297.7900235751635,0.8047673098751419,0.0064935064935064,0.0,22025.0,-0.10000758248546432,0
FIN-1009-1244,33,CMR,Commerce,227100.0,90.0,0.521,543.0,2,66.7,Urbain,2022-01-03,0,345000.0,345000.0,0.0,0.0,1.0,CapSud CAF 37,banque,CMR,en_cours,456.0,178.0,0.0,0.0,0.0,1.0,0.0,0.0,642.0,40.0,158300.0,121400.0,88.6,MTN,37.0,0,0,0,322.29013375175776,0.5345662703654778,0.0015552099533437,0.0,75700.0,-0.1180125027910946,0
FIN-1009-1269,32,TCD,Elevage,62600.0,45.0,0.292,489.0,3,92.5,Peri-urbain,2022-01-03,1,215000.0,215000.0,0.0,0.0,1.0,ZenithMicro GNQ 36,microfinance,GAB,en_cours,667.0,209.0,0.0,0.0,0.0,1.0,0.0,0.0,667.0,35.0,114700.0,71700.0,81.7,ORANGE,36.0,0,0,0,295.01199346303315,1.145367412140575,0.0014970059880239,0.0,15650.0,-0.11546288789452097,0
FIN-1027-1444,68,CMR,Agriculture,194500.0,30.0,0.16,621.0,2,47.5,Rural,2022-01-03,0,1595000.0,797500.0,0.0,0.0,2.0,FondasFin GNQ 33,mobile_money,GAB,en_cours,639.0,572.0,0.0,1.0,0.0,1.0,0.0,0.5,466.0,55.0,34900.0,30600.0,,CAMTEL,25.0,0,0,0,,0.1573264781491002,0.0021413276231263,0.0,64833.333333333336,-0.13993358790393917,0
FIN-1046-1405,69,CMR,Agriculture,117100.0,36.0,2.115,,1,,Urbain,2022-01-03,0,340000.0,340000.0,0.0,0.0,1.0,ZenithMicro GAB 6,banque,CAF,rembourse,569.0,635.0,0.0,1.0,0.0,0.0,0.0,1.0,706.0,,,,,,,1,0,0,,,0.0014144271570014,1.1150000000000002,58550.0,-0.10231369180636163,0
FIN-1014-1630,52,CMR,Elevage,314200.0,44.0,0.583,,1,90.9,Urbain,2022-01-03,0,70000.0,70000.0,0.0,0.0,1.0,FondasFin CMR 23,microfinance,CMR,rembourse,571.0,424.0,0.0,1.0,0.0,0.0,0.0,1.0,478.0,49.0,81400.0,57500.0,79.4,ORANGE,38.0,1,0,0,290.8867947026939,0.183004455760662,0.0020876826722338,0.0,157100.0,-0.14436872368677012,0
FIN-1039-1022,62,TCD,Commerce,118400.0,95.0,0.435,778.0,3,32.9,Urbain,2022-01-03,0,1210000.0,1210000.0,0.0,0.0,1.0,FondasFin COG 2,microfinance,CAF,rembourse,632.0,144.0,0.0,1.0,0.0,0.0,0.0,1.0,278.0,14.0,166400.0,103800.0,82.6,CAMTEL,49.0,0,0,0,323.1331002483648,0.8766891891891891,0.003584229390681,0.0,29600.0,-0.10573630110951077,0
FIN-1008-1039,39,CAF,Agriculture,300000.0,99.0,0.209,,3,78.6,Urbain,2022-01-03,0,,,,,,,,,,,,,,,,,,,42.0,19300.0,15700.0,54.3,ORANGE,67.0,1,0,0,229.1192683910626,0.0523333333333333,,0.0,75000.0,-0.15336635760346862,0
FIN-1022-1248,59,TCD,Commerce,364500.0,19.0,0.106,622.0,1,64.1,Peri-urbain,2022-01-03,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,182250.0,-0.20006359146197622,0
FIN-1021-1644,43,CMR,Agriculture,43400.0,12.0,0.278,381.0,2,57.2,Urbain,2022-01-03,1,,,,,,,,,,,,,,,,,,,5.0,32100.0,37000.0,32.0,MIXTE,30.0,0,0,0,109.88759054352468,0.8525345622119815,,0.0,14466.666666666666,-0.15425029329502427,0
FIN-1012-1408,67,COG,Commerce,301000.0,9.0,0.15,808.0,2,,Rural,2022-01-03,0,940000.0,940000.0,0.0,0.0,1.0,BarakaCredit CAF 35,banque,COG,rembourse,555.0,458.0,0.0,1.0,0.0,0.0,0.0,1.0,212.0,47.0,129000.0,101200.0,79.4,CAMTEL,31.0,0,0,0,275.1794306822983,0.3362126245847176,0.0046948356807511,0.0,100333.33333333331,-0.14478988611360233,0
FIN-1027-1098,45,TCD,Agriculture,198500.0,,0.243,455.0,1,74.1,Urbain,2022-01-03,0,470000.0,470000.0,0.0,0.0,1.0,FondasFin COG 2,microfinance,CAF,rembourse,632.0,144.0,0.0,1.0,0.0,0.0,0.0,1.0,417.0,,,,,,,0,0,1,,,0.0023923444976076,0.0,99250.0,-0.1377384772902041,0
FIN-1008-1810,45,CAF,Commerce,266600.0,101.0,0.099,781.0,3,34.7,Urbain,2022-01-03,0,790000.0,263333.3333333333,0.0,0.0,3.0,KamoFin TCD 21,banque,CMR,rembourse,509.0,983.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,1.0,42.0,82800.0,58300.0,69.3,MTN,74.0,0,0,0,299.2019262680663,0.2186796699174793,0.5,0.0,66650.0,-0.07392101213115682,0
FIN-1004-1811,40,COG,Commerce,428500.0,116.0,0.15,751.0,2,,Rural,2022-01-04,0,370000.0,185000.0,8.0,107.0,2.0,KamoFin TCD 45,banque,TCD,restructure,717.0,420.0,1.0,0.0,1.0,0.0,0.5,0.0,278.0,7.0,16500.0,15200.0,38.9,MIXTE,78.0,0,0,0,169.97152146096712,0.0354725787631271,0.003584229390681,0.0,142833.33333333334,-0.016071837296898983,0
FIN-1045-1569,45,COG,Agriculture,864800.0,0.0,0.406,316.0,2,50.9,Urbain,2022-01-04,0,460000.0,460000.0,0.0,0.0,1.0,MicroFin COG 4,microfinance,CMR,rembourse,529.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,286.0,40.0,63600.0,48300.0,74.3,ORANGE,67.0,0,0,0,313.5094224945847,0.0558510638297872,0.0034843205574912,0.0,288266.6666666667,-0.12975983427675175,0
FIN-1044-1665,58,CMR,Commerce,122900.0,23.0,0.328,390.0,0,58.7,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,0.0,122900.0,-0.18015872117511672,0
FIN-1005-1822,62,COG,Commerce,1066300.0,75.0,0.37,401.0,3,86.9,Urbain,2022-01-04,0,350000.0,175000.0,0.0,0.0,2.0,PretRapide CAF 22,microfinance,CMR,en_cours,516.0,418.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,22.0,159000.0,142100.0,86.4,CAMTEL,23.0,0,0,0,274.5838509420625,0.1332645596923942,0.0357142857142857,0.0,266575.0,-0.04408434147579188,0
FIN-1013-1017,20,CMR,Artisanat,118500.0,8.0,0.028,509.0,2,97.0,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,59.0,59100.0,35600.0,83.6,MTN,61.0,0,0,0,345.02843458976963,0.30042194092827,,0.0,39500.0,-0.14999943316711467,0
FIN-1000-1274,68,COG,Commerce,409000.0,72.0,1.91,762.0,1,73.9,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,57.0,192700.0,162500.0,52.5,ORANGE,60.0,0,0,0,215.82087786909884,0.3973105134474328,,0.91,204500.0,-0.09147465062763621,0
FIN-1015-1614,64,GAB,Agriculture,174000.0,97.0,0.416,415.0,1,89.4,Urbain,2022-01-04,0,525000.0,525000.0,0.0,0.0,1.0,ZenithMicro COG 8,banque,CAF,rembourse,500.0,369.0,0.0,1.0,0.0,0.0,0.0,1.0,723.0,36.0,147200.0,106700.0,48.4,MTN,76.0,0,0,0,210.2401824177183,0.6132183908045977,0.0013812154696132,0.0,87000.0,-0.15108154254232453,0
FIN-1007-1213,39,GAB,Commerce,115100.0,40.0,0.299,536.0,0,82.4,Rural,2022-01-04,0,195000.0,195000.0,0.0,0.0,1.0,FondasFin GNQ 21,microfinance,CMR,rembourse,678.0,268.0,0.0,1.0,0.0,0.0,0.0,1.0,264.0,17.0,44500.0,32600.0,78.3,ORANGE,80.0,0,1,0,344.08536881085195,0.2832319721980886,0.0037735849056603,0.0,115100.0,-0.13034629448221463,0
FIN-1049-1353,66,CMR,Agriculture,182000.0,26.0,0.452,825.0,1,41.2,Rural,2022-01-04,0,600000.0,600000.0,3.0,4.0,1.0,ZenithMicro CAF 35,microfinance,CMR,defaut,631.0,909.0,1.0,0.0,0.0,0.0,1.0,0.0,656.0,9.0,9500.0,10500.0,34.4,ORANGE,56.0,0,0,0,139.08096361350852,0.0576923076923076,0.0015220700152207,0.0,91000.0,-0.050848742980945105,0
FIN-1047-1740,60,CMR,Elevage,266500.0,0.0,0.173,,1,14.9,Urbain,2022-01-04,0,215000.0,215000.0,0.0,0.0,1.0,CapSud CMR 21,cooperative,GNQ,rembourse,625.0,168.0,0.0,1.0,0.0,0.0,0.0,1.0,384.0,,,,,,,1,0,0,,,0.0025974025974025,0.0,133250.0,-0.1409555419862818,0
FIN-1042-1798,39,COG,Agriculture,144800.0,0.0,0.039,730.0,1,10.3,Urbain,2022-01-04,0,310000.0,310000.0,0.0,0.0,1.0,AfriFin GNQ 22,microfinance,CMR,rembourse,650.0,205.0,0.0,1.0,0.0,0.0,0.0,1.0,690.0,,,,,,,0,0,0,,,0.0014471780028943,0.0,72400.0,-0.1537352653124237,0
FIN-1044-1374,65,CMR,Commerce,138100.0,94.0,0.102,553.0,2,45.6,Urbain,2022-01-04,0,585000.0,292500.0,0.0,0.0,2.0,KamoFin COG 33,microfinance,CAF,rembourse,493.0,556.0,0.0,1.0,0.0,1.0,0.0,0.5,95.0,25.0,50800.0,32500.0,47.4,MIXTE,34.0,0,0,0,168.5234981145982,0.2353367125271542,0.0104166666666666,0.0,46033.333333333336,-0.15546945312613603,0
FIN-1039-1162,24,GNQ,Agriculture,97200.0,52.0,0.479,705.0,0,65.7,Peri-urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,27.0,89500.0,47500.0,75.2,ORANGE,44.0,0,1,0,286.26101923072804,0.4886831275720165,,0.0,97200.0,-0.17277493145115497,0
FIN-1035-1039,62,GAB,Agriculture,366300.0,54.0,0.06,545.0,3,16.7,Urbain,2022-01-04,0,290000.0,290000.0,0.0,0.0,1.0,EsperoFin CMR 22,cooperative,GAB,en_cours,660.0,270.0,0.0,0.0,0.0,1.0,0.0,0.0,357.0,28.0,74700.0,52000.0,97.2,MIXTE,60.0,0,0,0,399.5769395976459,0.1419601419601419,0.0027932960893854,0.0,91575.0,-0.10666540039319905,0
FIN-1015-1257,54,CMR,Service,,46.0,0.377,528.0,1,62.2,Urbain,2022-01-04,0,185000.0,185000.0,0.0,0.0,1.0,MicroFin GAB 14,mobile_money,CAF,rembourse,529.0,507.0,0.0,1.0,0.0,0.0,0.0,1.0,333.0,58.0,148200.0,118300.0,90.8,ORANGE,16.0,0,0,0,257.25577164030443,,0.0029940119760479,0.0,,-0.15927495650957063,0
FIN-1035-1769,36,CMR,Agriculture,143400.0,56.0,0.408,,1,87.7,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,0.0,71700.0,-0.17625559638904803,0
FIN-1046-1837,54,CMR,Artisanat,177700.0,53.0,0.043,679.0,0,21.4,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,32.0,36600.0,29200.0,69.9,ORANGE,40.0,0,1,0,259.57868746263114,0.1643218908272369,,0.0,177700.0,-0.16812609289267366,0
FIN-1037-1846,47,TCD,Commerce,214100.0,116.0,0.591,344.0,2,,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,12.0,72900.0,62800.0,39.7,ORANGE,34.0,0,0,0,141.14731804112972,0.2933208780943484,,0.0,71366.66666666667,-0.17233326397051246,0
FIN-1011-1371,71,CMR,Commerce,119300.0,27.0,0.648,,4,,Peri-urbain,2022-01-04,1,365000.0,182500.0,10.0,102.0,2.0,BarakaCredit TCD 18,mobile_money,GNQ,defaut,445.0,1131.0,1.0,0.0,1.0,0.0,0.5,0.0,390.0,4.0,14000.0,14700.0,25.3,MTN,32.0,1,0,0,88.46164130510195,0.1232187761944677,0.0025575447570332,0.0,23860.0,0.015119244141584165,1
FIN-1008-1553,54,COG,Elevage,58500.0,58.0,0.19,,0,43.0,Rural,2022-01-04,0,305000.0,305000.0,0.0,0.0,1.0,NovaMoney COG 35,banque,TCD,rembourse,701.0,790.0,0.0,1.0,0.0,0.0,0.0,1.0,279.0,27.0,67100.0,57400.0,87.5,ORANGE,42.0,1,1,0,329.1050101231868,0.9811965811965812,0.0035714285714285,0.0,58500.0,-0.12057958602959673,0
FIN-1034-1153,30,CMR,Commerce,839000.0,56.0,0.094,303.0,1,68.0,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,20.0,56500.0,39400.0,81.1,MTN,22.0,0,0,0,254.288580911854,0.0469606674612634,,0.0,419500.0,-0.14367216469884553,0
FIN-1038-1124,20,CMR,Agriculture,261500.0,38.0,0.55,594.0,1,88.0,Peri-urbain,2022-01-04,0,780000.0,780000.0,0.0,0.0,1.0,PretRapide CMR 7,banque,GAB,en_cours,562.0,196.0,0.0,0.0,0.0,1.0,0.0,0.0,597.0,,,,,,,0,0,0,,,0.0016722408026755,0.0,130750.0,-0.1439009994992036,0
FIN-1016-1362,69,TCD,Artisanat,,64.0,0.097,451.0,3,50.1,Peri-urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,13.0,62500.0,50800.0,75.1,MTN,76.0,0,0,0,326.21978718121164,,,0.0,,-0.1734819458124272,0
FIN-1025-1766,53,CAF,Agriculture,352800.0,104.0,0.364,496.0,1,75.0,Urbain,2022-01-04,1,895000.0,447500.0,0.0,0.0,2.0,CapSud GAB 34,mobile_money,TCD,en_cours,677.0,459.0,0.0,0.0,0.0,2.0,0.0,0.0,206.0,44.0,30700.0,17200.0,73.6,MIXTE,56.0,0,0,0,297.5685733126229,0.0487528344671201,0.0048309178743961,0.0,176400.0,-0.10808189686285002,0
FIN-1005-1385,53,CAF,Service,320300.0,8.0,0.285,472.0,2,37.5,Urbain,2022-01-04,0,5075000.0,1691666.6666666667,0.0,0.0,3.0,ZenithMicro CMR 22,banque,GAB,rembourse,489.0,442.0,0.0,3.0,0.0,0.0,0.0,1.0,171.0,40.0,20100.0,16800.0,80.7,MTN,1.0,0,0,0,55.93697747118759,0.0524508273493599,0.005813953488372,0.0,106766.66666666669,-0.057820804833613515,0
FIN-1011-1420,69,COG,Agriculture,271700.0,72.0,0.372,804.0,1,77.3,Rural,2022-01-04,0,515000.0,515000.0,3.0,51.0,1.0,CreditPop GAB 5,microfinance,CMR,restructure,701.0,814.0,0.0,0.0,1.0,0.0,0.0,0.0,520.0,8.0,75700.0,65200.0,28.9,MIXTE,3.0,0,0,0,40.06390703636484,0.2399705557600294,0.0019193857965451,0.0,135850.0,-0.05712087172476488,0
FIN-1048-1599,51,CMR,Artisanat,97700.0,119.0,0.202,,2,63.8,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,17.0,49100.0,55400.0,16.1,ORANGE,19.0,1,0,0,48.231289604219256,0.5670419651995906,,0.0,32566.666666666668,-0.13386016947446067,0
FIN-1048-1287,26,CMR,Agriculture,45200.0,0.0,0.139,835.0,0,34.7,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,39.0,33500.0,28700.0,78.9,MTN,1.0,0,1,0,54.689312546179686,0.6349557522123894,,0.0,45200.0,-0.1172147000026248,0
FIN-1017-1387,50,COG,Commerce,99800.0,30.0,1.015,621.0,1,63.6,Urbain,2022-01-04,0,650000.0,325000.0,0.0,0.0,2.0,AllianceFin COG 8,banque,GAB,en_cours,663.0,709.0,0.0,0.0,0.0,2.0,0.0,0.0,178.0,,,,,,,0,0,0,,,0.0055865921787709,0.0149999999999999,49900.0,-0.13873273732153174,0
FIN-1018-1456,22,COG,Artisanat,274300.0,83.0,2.15,570.0,2,55.4,Peri-urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,34.0,84600.0,47800.0,90.4,MTN,33.0,0,0,0,318.782991425301,0.1742617572001458,,1.15,91433.33333333331,-0.12207995909787867,0
FIN-1024-1200,29,TCD,Commerce,123000.0,18.0,0.126,612.0,3,,Peri-urbain,2022-01-04,1,590000.0,295000.0,0.0,0.0,2.0,ZenithMicro CAF 27,microfinance,CMR,en_cours,514.0,307.0,0.0,1.0,0.0,1.0,0.0,0.5,402.0,28.0,44500.0,39100.0,57.9,MTN,26.0,0,0,0,190.82895454165063,0.3178861788617886,0.0024813895781637,0.0,30750.0,-0.16095521045364503,0
FIN-1044-1505,60,CMR,Artisanat,518500.0,0.0,1.76,765.0,0,,Urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,22.0,22600.0,16900.0,91.8,ORANGE,73.0,0,1,0,395.1131755561427,0.0325940212150433,,0.76,518500.0,-0.0722330488104147,0
FIN-1015-1422,38,GAB,Commerce,191600.0,32.0,0.19,486.0,4,59.6,Rural,2022-01-04,0,85000.0,85000.0,0.0,0.0,1.0,MicroFin GNQ 1,microfinance,COG,rembourse,465.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,169.0,39.0,63300.0,31900.0,79.0,MTN,28.0,0,0,0,266.01637056893145,0.1664926931106471,0.0058823529411764,0.0,38320.0,-0.14225749189070186,0
FIN-1042-1771,65,CMR,Agriculture,134000.0,97.0,0.192,756.0,2,68.7,Urbain,2022-01-04,0,1695000.0,847500.0,0.0,0.0,2.0,SolidaCredit COG 39,mobile_money,CMR,rembourse,507.0,307.0,0.0,2.0,0.0,0.0,0.0,1.0,54.0,22.0,34900.0,24800.0,57.4,ORANGE,20.0,0,0,0,174.75558792532448,0.1850746268656716,0.0181818181818181,0.0,44666.66666666666,-0.13292130625971565,0
FIN-1040-1754,29,CMR,Service,256700.0,82.0,0.553,335.0,0,,Urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,42.0,102900.0,63000.0,83.4,ORANGE,23.0,0,1,0,265.0496894510187,0.2454226723802103,,0.0,256700.0,-0.1561391128918876,0
FIN-1012-1136,24,CMR,Commerce,144100.0,0.0,0.087,543.0,1,,Rural,2022-01-04,0,270000.0,135000.0,0.0,0.0,2.0,BarakaCredit CMR 48,mobile_money,CAF,rembourse,597.0,1069.0,0.0,1.0,0.0,1.0,0.0,0.5,8.0,,,,,,,0,0,0,,,0.1111111111111111,0.0,72050.0,-0.11501574406014203,0
FIN-1049-1080,18,COG,Artisanat,128900.0,15.0,,697.0,2,81.8,Peri-urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,34.0,96100.0,81800.0,82.3,ORANGE,4.0,0,0,0,132.45674019332645,0.634600465477114,,0.0,42966.66666666666,-0.1647650714123604,0
FIN-1029-1537,34,CMR,Artisanat,432400.0,72.0,0.265,,1,,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,0.0,216200.0,-0.17944210823552886,0
FIN-1017-1258,74,CMR,Service,388300.0,26.0,0.243,459.0,1,,Peri-urbain,2022-01-04,0,335000.0,335000.0,0.0,0.0,1.0,FondasFin GAB 28,mobile_money,GAB,rembourse,656.0,379.0,0.0,1.0,0.0,0.0,0.0,1.0,500.0,59.0,89500.0,49200.0,45.1,MTN,35.0,0,0,0,161.61670412437056,0.1267061550347669,0.0019960079840319,0.0,194150.0,-0.14652543820294084,0
FIN-1017-1670,38,GAB,Commerce,41300.0,107.0,0.147,,1,83.4,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,0.0,20650.0,-0.17280473570294763,0
FIN-1042-1952,73,GAB,Service,51900.0,88.0,0.085,759.0,1,62.1,Rural,2022-01-04,0,1010000.0,505000.0,0.0,0.0,2.0,SolidaCredit COG 17,microfinance,CMR,en_cours,676.0,877.0,0.0,1.0,0.0,1.0,0.0,0.5,140.0,29.0,98000.0,60000.0,58.9,ORANGE,51.0,0,0,0,232.72825502444607,1.1560693641618498,0.0070921985815602,0.0,25950.0,-0.13140840263859377,0
FIN-1024-1158,32,GAB,Artisanat,363400.0,34.0,0.17,490.0,1,70.5,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,58.0,20300.0,11000.0,71.4,MTN,76.0,0,0,0,310.14770712035306,0.0302696752889378,,0.0,181700.0,-0.16602486512757003,0
FIN-1027-1802,60,CMR,Service,148600.0,52.0,0.172,394.0,1,74.2,Urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0.0,74300.0,-0.19939507356967534,0
FIN-1011-1299,74,COG,Service,152000.0,84.0,0.509,344.0,1,15.3,Rural,2022-01-04,0,,,,,,,,,,,,,,,,,,,38.0,95600.0,82400.0,66.2,MTN,71.0,0,0,0,283.11529707886285,0.5421052631578948,,0.0,76000.0,-0.15252015366609056,0
FIN-1019-1141,21,TCD,Commerce,263200.0,25.0,0.315,,0,,Urbain,2022-01-04,0,,,,,,,,,,,,,,,,,,,47.0,61700.0,39400.0,52.3,ORANGE,72.0,1,1,0,224.3910287720608,0.1496960486322188,,0.0,263200.0,-0.1427491991113633,0
FIN-1037-1956,65,CAF,Commerce,202600.0,84.0,0.249,312.0,3,78.2,Peri-urbain,2022-01-04,1,,,,,,,,,,,,,,,,,,,46.0,119500.0,73900.0,72.5,ORANGE,25.0,0,0,0,236.21199900655745,0.3647581441263574,,0.0,50650.0,-0.16812583469880094,0
FIN-1048-1093,74,GAB,Commerce,204100.0,88.0,0.124,363.0,1,32.1,Peri-urbain,2022-01-05,0,200000.0,200000.0,0.0,0.0,1.0,BarakaCredit GNQ 34,mobile_money,CMR,rembourse,646.0,544.0,0.0,1.0,0.0,0.0,0.0,1.0,164.0,,,,,,,0,0,0,,,0.006060606060606,0.0,102050.0,-0.15593480663351905,0
FIN-1014-1144,39,GAB,Commerce,195500.0,113.0,0.354,630.0,2,21.1,Urbain,2022-01-05,1,,,,,,,,,,,,,,,,,,,53.0,121100.0,,83.7,MTN,74.0,0,0,0,361.3737551029892,,,0.0,65166.66666666666,-0.15515130056501175,0
FIN-1030-1144,62,CAF,Commerce,335500.0,63.0,0.209,649.0,3,55.9,Rural,2022-01-05,0,,,,,,,,,,,,,,,,,,,14.0,165000.0,123300.0,68.4,ORANGE,23.0,0,0,0,217.3788819957995,0.3675111773472429,,0.0,83875.0,-0.17027483062647375,0
FIN-1030-1828,53,CMR,Commerce,245300.0,58.0,0.123,471.0,1,56.2,Urbain,2022-01-05,0,265000.0,265000.0,0.0,0.0,1.0,AllianceFin GAB 28,microfinance,CMR,rembourse,453.0,73.0,0.0,1.0,0.0,0.0,0.0,1.0,322.0,10.0,100100.0,79200.0,54.8,MTN,78.0,0,0,0,239.4457423151928,0.3228699551569506,0.0030959752321981,0.0,122650.0,-0.14779108843626015,0
